company_id,employee_id,name,nationality,sector,profession,salary,is_low_wage,is_saudi,gender,hire_date,years_of_service,job_family,skill_level,left_job,is_active
5,EMP-005-8850,John Anderson,Bangladeshi,hospitality,logistics_coordinator,4136,FALSE,FALSE,Male,13-06-23,3.1,Operations,2,FALSE,TRUE
5,EMP-005-5422,Richard Fisher,Bangladeshi,hospitality,sales_executive,7724,FALSE,FALSE,Male,13-06-20,6.7,Sales,4,FALSE,TRUE
5,EMP-005-1841,William Calhoun,Bangladeshi,hospitality,marketing_specialist,11300,FALSE,FALSE,Female,04-07-26,0.4,Engineering,1,FALSE,TRUE
5,EMP-005-5350,William Phillips,Pakistani,hospitality,administrative_assistant,3862,FALSE,FALSE,Male,05-02-23,4,Engineering,1,FALSE,TRUE
5,EMP-005-8139,Abdullah Sultan Al-Ghamdi,Saudi,hospitality,marketing_specialist,10533,FALSE,TRUE,Female,16-05-25,1.5,Sales,1,FALSE,TRUE
5,EMP-005-6954,Saud Abdullah Al-Qahtani,Saudi,hospitality,sales_executive,10509,FALSE,TRUE,Female,18-02-21,5.6,Operations,3,FALSE,TRUE
5,EMP-005-4377,Tanya Rodriguez,Syrian,hospitality,marketing_specialist,9557,FALSE,FALSE,Male,12-03-23,3.5,Operations,2,FALSE,TRUE
5,EMP-005-2292,Michael Compton,Bangladeshi,hospitality,logistics_coordinator,5475,FALSE,FALSE,Female,02-07-25,1.9,HR,1,TRUE,TRUE
5,EMP-005-8722,Christine Shelton,Syrian,hospitality,marketing_specialist,7824,FALSE,FALSE,Female,30-05-19,7.8,IT,3,FALSE,TRUE
5,EMP-005-6020,Laura Hayes,Pakistani,hospitality,sales_executive,9362,FALSE,FALSE,Female,25-01-22,4.1,Finance,2,TRUE,TRUE
5,EMP-005-3155,Gina Carter,Indian,hospitality,logistics_coordinator,4536,FALSE,FALSE,Female,29-06-19,7.3,Operations,3,TRUE,TRUE
5,EMP-005-1534,Anita Robinson,Bangladeshi,hospitality,marketing_specialist,7869,FALSE,FALSE,Female,26-04-19,7.1,HR,4,FALSE,TRUE
5,EMP-005-3139,Michael Smith,Filipino,hospitality,administrative_assistant,4320,FALSE,FALSE,Male,01-06-20,6.9,Finance,3,FALSE,TRUE
5,EMP-005-6691,Patricia Jones,Filipino,hospitality,logistics_coordinator,3489,FALSE,FALSE,Male,06-03-21,5.1,IT,2,FALSE,TRUE
5,EMP-005-4756,Stephanie Lindsey,Pakistani,hospitality,administrative_assistant,3688,FALSE,FALSE,Female,30-04-19,7.9,Finance,4,FALSE,TRUE
5,EMP-005-9833,Steve Nunez,Bangladeshi,hospitality,administrative_assistant,4642,FALSE,FALSE,Female,13-06-26,0.6,Engineering,1,FALSE,TRUE
5,EMP-005-6312,Anna Anderson,Pakistani,hospitality,sales_executive,10987,FALSE,FALSE,Male,20-01-25,1.8,Sales,1,FALSE,TRUE
5,EMP-005-4516,Grant Medina,Filipino,hospitality,sales_executive,9281,FALSE,FALSE,Male,07-03-23,3.4,Finance,2,FALSE,TRUE
5,EMP-005-7654,Ashley Harrison,Jordanian,hospitality,marketing_specialist,8180,FALSE,FALSE,Male,08-03-20,6.3,Finance,3,FALSE,TRUE
5,EMP-005-6480,Michael Williams,Egyptian,hospitality,sales_executive,7918,FALSE,FALSE,Male,04-06-26,1,Finance,1,FALSE,TRUE
5,EMP-005-3304,Faisal Turki Al-Shammari,Saudi,hospitality,logistics_coordinator,4913,FALSE,TRUE,Female,04-04-26,0.4,Operations,1,FALSE,TRUE
5,EMP-005-4029,Kristen Jenkins,Bangladeshi,hospitality,logistics_coordinator,4757,FALSE,FALSE,Female,14-04-19,7.6,Operations,3,FALSE,TRUE
5,EMP-005-6990,Cindy Kelley,Egyptian,hospitality,marketing_specialist,11213,FALSE,FALSE,Male,16-01-26,1,Sales,1,FALSE,TRUE
5,EMP-005-7725,Darrell Sanchez,Pakistani,hospitality,sales_executive,8882,FALSE,FALSE,Female,22-05-21,6,Sales,2,FALSE,TRUE
5,EMP-005-6382,Frank Williams,Indian,hospitality,marketing_specialist,10951,FALSE,FALSE,Female,10-03-24,2.8,Finance,1,FALSE,TRUE
5,EMP-005-7347,Samantha Schmidt,Filipino,hospitality,marketing_specialist,10658,FALSE,FALSE,Female,04-05-22,4,Operations,2,FALSE,TRUE
5,EMP-005-7200,Kimberly Moreno MD,Pakistani,hospitality,administrative_assistant,4479,FALSE,FALSE,Female,18-03-24,2.9,IT,1,FALSE,TRUE
5,EMP-005-2963,Faisal Mansour Al-Harbi,Saudi,hospitality,sales_executive,9216,FALSE,TRUE,Female,05-05-25,1.1,IT,1,FALSE,TRUE
5,EMP-005-8209,Nicholas Rowe,Indian,hospitality,logistics_coordinator,5266,FALSE,FALSE,Female,27-01-21,5.1,HR,2,FALSE,TRUE
5,EMP-005-5062,Dalton Wolf PhD,Pakistani,hospitality,sales_executive,10210,FALSE,FALSE,Female,03-03-20,6.8,Operations,4,FALSE,TRUE
5,EMP-005-8561,Robert Joseph,Pakistani,hospitality,logistics_coordinator,5425,FALSE,FALSE,Male,16-06-23,3.6,IT,1,FALSE,TRUE
5,EMP-005-7472,Sean Evans PhD,Filipino,hospitality,administrative_assistant,3685,FALSE,FALSE,Female,06-04-26,0.9,Operations,1,TRUE,TRUE
5,EMP-005-5662,Nathan Cooper,Bangladeshi,hospitality,sales_executive,11333,FALSE,FALSE,Female,08-06-25,1.4,HR,1,FALSE,TRUE
5,EMP-005-9256,Andrew Castillo,Egyptian,hospitality,sales_executive,9295,FALSE,FALSE,Male,22-02-23,3.9,Operations,2,FALSE,TRUE
5,EMP-005-3075,James Middleton,Syrian,hospitality,administrative_assistant,4185,FALSE,FALSE,Female,22-06-20,6.2,Finance,4,FALSE,TRUE
5,EMP-005-9119,Mary Brooks,Bangladeshi,hospitality,administrative_assistant,5423,FALSE,FALSE,Male,04-04-25,1.3,Sales,1,FALSE,TRUE
5,EMP-005-8439,Lucas Andersen,Indian,hospitality,sales_executive,9434,FALSE,FALSE,Female,01-03-24,2.9,IT,1,FALSE,TRUE
5,EMP-005-6884,Whitney Patton,Bangladeshi,hospitality,marketing_specialist,7294,FALSE,FALSE,Female,27-06-20,6.2,Finance,3,FALSE,TRUE
5,EMP-005-1186,Alexis Proctor,Jordanian,hospitality,logistics_coordinator,3973,FALSE,FALSE,Male,14-06-21,5.6,Sales,3,FALSE,TRUE
5,EMP-005-1102,Gabriel Russell,Indian,hospitality,logistics_coordinator,3956,FALSE,FALSE,Male,29-04-26,0.9,Sales,1,TRUE,TRUE
5,EMP-005-9423,Mansour Turki Al-Saud,Saudi,hospitality,sales_executive,7661,FALSE,TRUE,Female,31-05-19,7.3,HR,4,FALSE,TRUE
5,EMP-005-1497,Darrell Fletcher,Jordanian,hospitality,logistics_coordinator,3902,FALSE,FALSE,Female,31-01-22,4.3,IT,2,FALSE,TRUE
5,EMP-005-3197,Kyle Fisher,Filipino,hospitality,logistics_coordinator,5518,FALSE,FALSE,Male,05-06-20,6.2,Operations,4,FALSE,TRUE
5,EMP-005-3264,Dawn Hernandez DDS,Jordanian,hospitality,administrative_assistant,5638,FALSE,FALSE,Female,15-05-18,8.7,Finance,5,FALSE,TRUE
5,EMP-005-4540,Eric Carlson,Jordanian,hospitality,logistics_coordinator,3074,FALSE,FALSE,Male,02-04-22,4,Operations,2,FALSE,TRUE
5,EMP-005-1082,Joshua Pierce,Syrian,hospitality,administrative_assistant,4040,FALSE,FALSE,Male,14-06-18,9,Operations,5,FALSE,TRUE
5,EMP-005-7930,Michelle Hart,Indian,hospitality,sales_executive,8112,FALSE,FALSE,Female,22-01-26,0.9,Operations,1,FALSE,TRUE
5,EMP-005-2514,Susan Schwartz,Egyptian,hospitality,sales_executive,9781,FALSE,FALSE,Male,03-06-23,3,Operations,1,FALSE,TRUE
5,EMP-005-5272,Malik Martin,Pakistani,hospitality,marketing_specialist,7212,FALSE,FALSE,Female,29-04-20,6.9,Engineering,4,FALSE,TRUE
5,EMP-005-6126,Ashley Wilson,Bangladeshi,hospitality,logistics_coordinator,4775,FALSE,FALSE,Male,21-06-19,7.4,Engineering,3,FALSE,TRUE
5,EMP-005-9437,Matthew Powell,Indian,hospitality,administrative_assistant,4792,FALSE,FALSE,Male,01-05-23,3.5,Engineering,2,FALSE,TRUE
5,EMP-005-1313,Shawn Schwartz,Syrian,hospitality,logistics_coordinator,4212,FALSE,FALSE,Male,09-02-26,0.7,Operations,1,FALSE,TRUE
5,EMP-005-3721,Kristin Lee,Jordanian,hospitality,administrative_assistant,3315,FALSE,FALSE,Female,17-02-18,8,HR,4,FALSE,TRUE
5,EMP-005-1423,Monica Patel,Jordanian,hospitality,marketing_specialist,11798,FALSE,FALSE,Male,27-05-23,3.4,IT,2,FALSE,TRUE
5,EMP-005-2131,Nicholas Wells,Bangladeshi,hospitality,administrative_assistant,3182,FALSE,FALSE,Male,02-05-19,7.3,Engineering,3,FALSE,TRUE
5,EMP-005-2591,Charles Olson,Jordanian,hospitality,marketing_specialist,10738,FALSE,FALSE,Female,18-05-20,6.1,Operations,3,FALSE,TRUE
5,EMP-005-9418,Lori Boyd,Bangladeshi,hospitality,sales_executive,8339,FALSE,FALSE,Female,12-07-18,8.8,HR,5,FALSE,TRUE
5,EMP-005-5486,Johnny Meza,Egyptian,hospitality,marketing_specialist,10484,FALSE,FALSE,Male,05-07-21,5,Finance,3,FALSE,TRUE
5,EMP-005-7501,Nicholas Smith,Indian,hospitality,logistics_coordinator,3787,FALSE,FALSE,Female,06-04-25,1.4,IT,1,TRUE,TRUE
5,EMP-005-4412,Sean Gonzales,Bangladeshi,hospitality,administrative_assistant,3657,FALSE,FALSE,Female,24-01-22,4.2,Finance,3,FALSE,TRUE
5,EMP-005-6973,Elizabeth Roberts,Bangladeshi,hospitality,administrative_assistant,3539,FALSE,FALSE,Male,09-07-25,1.2,HR,1,FALSE,TRUE
5,EMP-005-3723,Sarah Lynch,Pakistani,hospitality,administrative_assistant,5665,FALSE,FALSE,Female,24-02-19,7.7,HR,3,FALSE,TRUE
5,EMP-005-4013,Pamela White,Filipino,hospitality,logistics_coordinator,3870,FALSE,FALSE,Male,12-05-22,4.5,Finance,2,FALSE,TRUE
5,EMP-005-1791,Turki Ahmed Al-Ghamdi,Saudi,hospitality,logistics_coordinator,3810,TRUE,TRUE,Male,25-05-22,4.3,Finance,3,FALSE,TRUE
5,EMP-005-4652,Ian Baxter MD,Indian,hospitality,administrative_assistant,5349,FALSE,FALSE,Female,27-03-26,0.2,Engineering,1,FALSE,TRUE
5,EMP-005-9678,Paul Brown,Bangladeshi,hospitality,sales_executive,11542,FALSE,FALSE,Male,05-02-21,5.6,IT,2,FALSE,TRUE
5,EMP-005-1215,Terry Jones,Filipino,hospitality,marketing_specialist,10706,FALSE,FALSE,Female,25-05-26,0.7,Sales,1,FALSE,TRUE
5,EMP-005-6576,Alyssa Reed,Jordanian,hospitality,sales_executive,9184,FALSE,FALSE,Male,02-04-21,5.1,Finance,2,FALSE,TRUE
5,EMP-005-1100,Hayden Medina,Indian,hospitality,administrative_assistant,3725,FALSE,FALSE,Male,23-05-18,8.8,IT,4,FALSE,TRUE
6,EMP-006-5397,Dawn Morris,Syrian,engineering,mechanical_engineer,8455,FALSE,FALSE,Male,07-06-21,5.7,HR,3,FALSE,TRUE
6,EMP-006-6568,Cheyenne Jones,Pakistani,engineering,administrative_assistant,5957,FALSE,FALSE,Female,08-07-24,2.4,Operations,1,FALSE,TRUE
6,EMP-006-6798,James Davidson,Jordanian,engineering,civil_engineer,11240,FALSE,FALSE,Female,27-01-26,0.1,IT,1,FALSE,TRUE
6,EMP-006-1982,Jeremy Lindsey,Indian,engineering,electrical_engineer,11826,FALSE,FALSE,Female,24-05-22,4.2,IT,3,FALSE,TRUE
6,EMP-006-2619,Rachel Bruce,Egyptian,engineering,electrical_engineer,10841,FALSE,FALSE,Female,19-04-19,7.6,HR,3,FALSE,TRUE
6,EMP-006-7662,Mary Griffin,Syrian,engineering,technician,4984,FALSE,FALSE,Male,09-02-23,3.8,Sales,2,FALSE,TRUE
6,EMP-006-7940,Faisal Mohammed Al-Dosari,Saudi,engineering,technician,3622,TRUE,TRUE,Male,21-01-26,1,IT,1,FALSE,TRUE
6,EMP-006-5208,Carrie Lopez,Pakistani,engineering,administrative_assistant,4363,FALSE,FALSE,Female,04-02-20,6.3,Operations,4,FALSE,TRUE
6,EMP-006-7955,Cynthia Colon,Syrian,engineering,technician,4412,FALSE,FALSE,Male,31-01-22,4.2,IT,2,FALSE,TRUE
6,EMP-006-2969,Clifford Mclean,Filipino,engineering,administrative_assistant,3822,FALSE,FALSE,Male,31-05-22,4,Operations,3,FALSE,TRUE
6,EMP-006-9620,Troy Kim,Jordanian,engineering,mechanical_engineer,8548,FALSE,FALSE,Male,22-05-25,1.2,HR,1,FALSE,TRUE
6,EMP-006-4052,Christopher Taylor,Bangladeshi,engineering,technician,4764,FALSE,FALSE,Male,03-02-21,5.1,Operations,2,FALSE,TRUE
6,EMP-006-5395,Hannah Gonzalez,Indian,engineering,administrative_assistant,5461,FALSE,FALSE,Male,21-01-23,3.6,HR,1,FALSE,TRUE
6,EMP-006-8211,John Sanchez,Jordanian,engineering,mechanical_engineer,11373,FALSE,FALSE,Female,31-03-21,5.3,HR,3,FALSE,TRUE
6,EMP-006-4273,Jason Munoz,Egyptian,engineering,administrative_assistant,5659,FALSE,FALSE,Male,12-02-22,4.5,HR,3,FALSE,TRUE
6,EMP-006-9431,Robin White,Syrian,engineering,mechanical_engineer,8672,FALSE,FALSE,Male,28-02-25,1.6,Finance,1,FALSE,TRUE
6,EMP-006-3746,Ryan Lopez,Egyptian,engineering,mechanical_engineer,11887,FALSE,FALSE,Male,28-04-22,4.5,Engineering,3,FALSE,TRUE
6,EMP-006-6136,Brian Ross,Pakistani,engineering,electrical_engineer,11687,FALSE,FALSE,Male,02-03-21,5.2,Engineering,3,TRUE,TRUE
6,EMP-006-1165,Courtney Rosario,Pakistani,engineering,technician,3788,FALSE,FALSE,Male,18-04-22,4.8,HR,3,FALSE,TRUE
6,EMP-006-5057,Khalid Ahmed Al-Ghamdi,Saudi,engineering,administrative_assistant,4500,FALSE,TRUE,Male,25-02-18,8.1,Sales,4,FALSE,TRUE
6,EMP-006-6049,Mr. Marcus Dalton,Indian,engineering,mechanical_engineer,11310,FALSE,FALSE,Female,06-07-24,2.1,Operations,1,FALSE,TRUE
6,EMP-006-4442,Caroline Carey,Syrian,engineering,administrative_assistant,4168,FALSE,FALSE,Male,25-04-21,5.8,IT,2,FALSE,TRUE
6,EMP-006-2439,Stephen Torres,Bangladeshi,engineering,technician,4603,FALSE,FALSE,Female,13-06-18,9,Sales,4,FALSE,TRUE
6,EMP-006-3281,Jamie Lane,Jordanian,engineering,civil_engineer,8162,FALSE,FALSE,Male,10-02-25,1.9,HR,1,FALSE,TRUE
6,EMP-006-9951,Karen Burton,Indian,engineering,mechanical_engineer,10614,FALSE,FALSE,Female,28-06-24,2.3,Operations,2,FALSE,TRUE
6,EMP-006-1097,Elijah Scott,Syrian,engineering,administrative_assistant,3535,FALSE,FALSE,Male,12-02-20,6.9,Finance,3,FALSE,TRUE
6,EMP-006-7524,Paul Johnson,Egyptian,engineering,mechanical_engineer,7748,FALSE,FALSE,Female,07-03-26,0.2,Operations,1,FALSE,TRUE
6,EMP-006-4367,Mr. Eric Simmons,Indian,engineering,administrative_assistant,5389,FALSE,FALSE,Female,20-04-26,0.3,Engineering,1,FALSE,TRUE
6,EMP-006-2895,Kyle Price,Bangladeshi,engineering,mechanical_engineer,9109,FALSE,FALSE,Female,21-03-23,3.2,Operations,2,FALSE,TRUE
6,EMP-006-4521,Cynthia Washington,Jordanian,engineering,civil_engineer,7542,FALSE,FALSE,Female,22-06-25,1.6,HR,1,FALSE,TRUE
6,EMP-006-7692,Nasser Abdullah Al-Malki,Saudi,engineering,technician,4306,FALSE,TRUE,Female,27-06-26,0.6,HR,1,FALSE,TRUE
6,EMP-006-5839,Karen Tucker,Egyptian,engineering,technician,4965,FALSE,FALSE,Male,21-02-18,8.8,Sales,5,FALSE,TRUE
6,EMP-006-2973,Erin Anderson,Syrian,engineering,electrical_engineer,11141,FALSE,FALSE,Female,08-05-25,1.6,Engineering,1,FALSE,TRUE
6,EMP-006-8226,Brenda Jones,Indian,engineering,technician,5336,FALSE,FALSE,Female,23-02-21,5.1,Operations,2,FALSE,TRUE
6,EMP-006-7786,Mansour Saud Al-Qahtani,Saudi,engineering,mechanical_engineer,9028,FALSE,TRUE,Male,16-01-24,2.2,Operations,2,FALSE,TRUE
6,EMP-006-5479,Turki Nasser Al-Shammari,Saudi,engineering,technician,3640,TRUE,TRUE,Male,10-04-21,5,IT,2,FALSE,TRUE
6,EMP-006-4560,Christopher Davis,Indian,engineering,mechanical_engineer,10590,FALSE,FALSE,Female,28-06-21,5.9,Operations,3,FALSE,TRUE
6,EMP-006-1802,April Norman,Filipino,engineering,technician,4215,FALSE,FALSE,Female,02-03-25,1.9,Sales,1,FALSE,TRUE
6,EMP-006-8967,Lindsay Miller,Egyptian,engineering,civil_engineer,7103,FALSE,FALSE,Female,03-03-20,6.8,HR,3,FALSE,TRUE
6,EMP-006-9699,Jennifer Curtis,Syrian,engineering,administrative_assistant,4064,FALSE,FALSE,Female,22-04-26,0.5,Operations,1,FALSE,TRUE
6,EMP-006-5724,Nicole White,Filipino,engineering,electrical_engineer,11942,FALSE,FALSE,Female,18-01-24,2.5,Sales,2,FALSE,TRUE
6,EMP-006-2774,Christopher Johnson,Egyptian,engineering,administrative_assistant,5625,FALSE,FALSE,Female,23-03-18,8.4,HR,4,FALSE,TRUE
6,EMP-006-7405,Linda Alexander,Bangladeshi,engineering,mechanical_engineer,7057,FALSE,FALSE,Male,15-03-18,8.6,Engineering,5,FALSE,TRUE
6,EMP-006-1086,Khalid Saud Al-Shammari,Saudi,engineering,civil_engineer,11526,FALSE,TRUE,Male,21-05-25,1.5,Operations,1,FALSE,TRUE
6,EMP-006-9902,Kellie Smith,Bangladeshi,engineering,administrative_assistant,3184,FALSE,FALSE,Male,02-03-23,3.6,IT,2,FALSE,TRUE
6,EMP-006-2263,Brooke Dalton,Egyptian,engineering,electrical_engineer,8308,FALSE,FALSE,Female,08-04-18,8.1,Finance,4,FALSE,TRUE
6,EMP-006-3568,Patrick Erickson,Egyptian,engineering,civil_engineer,8947,FALSE,FALSE,Female,29-03-23,3.9,IT,2,FALSE,TRUE
6,EMP-006-1534,Samantha Wright,Filipino,engineering,technician,3008,FALSE,FALSE,Male,22-02-19,7.6,Finance,4,FALSE,TRUE
6,EMP-006-5199,Tina Simon,Bangladeshi,engineering,civil_engineer,11485,FALSE,FALSE,Female,04-03-20,6.5,Finance,3,FALSE,TRUE
6,EMP-006-5831,Jennifer Gentry,Filipino,engineering,administrative_assistant,4356,FALSE,FALSE,Female,22-02-22,4,Engineering,3,TRUE,TRUE
6,EMP-006-1048,Christine Collins,Jordanian,engineering,administrative_assistant,4609,FALSE,FALSE,Male,17-05-23,4,Finance,1,FALSE,TRUE
6,EMP-006-9098,Sandra Wilson,Jordanian,engineering,mechanical_engineer,7763,FALSE,FALSE,Male,13-05-24,2.4,Sales,1,FALSE,TRUE
6,EMP-006-9289,John Kim,Syrian,engineering,administrative_assistant,5442,FALSE,FALSE,Female,16-05-22,5,Operations,3,TRUE,TRUE
6,EMP-006-9924,Angela Gonzalez,Pakistani,engineering,administrative_assistant,3233,FALSE,FALSE,Male,03-03-19,7.1,Engineering,4,FALSE,TRUE
6,EMP-006-1962,Tina Kennedy,Indian,engineering,civil_engineer,10891,FALSE,FALSE,Male,20-06-26,0.1,Engineering,1,FALSE,TRUE
6,EMP-006-3268,Penny Dean,Egyptian,engineering,administrative_assistant,3840,FALSE,FALSE,Female,27-06-23,3.9,Finance,2,FALSE,TRUE
6,EMP-006-6393,James May,Indian,engineering,technician,5436,FALSE,FALSE,Female,01-07-25,1.7,HR,1,TRUE,TRUE
6,EMP-006-1119,Andrea Noble,Pakistani,engineering,administrative_assistant,4530,FALSE,FALSE,Female,24-05-19,7.4,Sales,4,FALSE,TRUE
6,EMP-006-7333,George Sanford,Indian,engineering,mechanical_engineer,7000,FALSE,FALSE,Male,23-04-23,3.4,Finance,1,FALSE,TRUE
6,EMP-006-9454,Christine Baker,Pakistani,engineering,administrative_assistant,3349,FALSE,FALSE,Female,15-05-25,1.2,Sales,1,FALSE,TRUE
6,EMP-006-5648,Lynn Phillips,Pakistani,engineering,mechanical_engineer,8365,FALSE,FALSE,Male,19-01-25,1.5,Sales,1,FALSE,TRUE
6,EMP-006-4869,Christopher Pierce,Jordanian,engineering,electrical_engineer,8102,FALSE,FALSE,Female,18-03-23,3.2,HR,1,FALSE,TRUE
6,EMP-006-2623,Kristin Dougherty,Syrian,engineering,administrative_assistant,3899,FALSE,FALSE,Male,07-05-26,0.7,IT,1,FALSE,TRUE
6,EMP-006-7327,Kenneth Rasmussen,Egyptian,engineering,technician,4085,FALSE,FALSE,Male,28-03-20,6.9,Operations,3,FALSE,TRUE
6,EMP-006-3646,Cassandra Scott,Jordanian,engineering,administrative_assistant,4816,FALSE,FALSE,Male,18-03-18,8.2,HR,4,FALSE,TRUE
6,EMP-006-9082,Khalid Sultan Al-Ghamdi,Saudi,engineering,electrical_engineer,10577,FALSE,TRUE,Female,25-05-23,3.7,Finance,1,TRUE,TRUE
6,EMP-006-5894,Cameron Bradford,Jordanian,engineering,civil_engineer,7305,FALSE,FALSE,Male,24-06-18,8.8,HR,5,FALSE,TRUE
6,EMP-006-1713,Kimberly Wade,Indian,engineering,administrative_assistant,5160,FALSE,FALSE,Female,29-03-26,0.2,Finance,1,FALSE,TRUE
6,EMP-006-1157,Faisal Abdullah Al-Malki,Saudi,engineering,administrative_assistant,5188,FALSE,TRUE,Male,02-06-22,4.7,HR,2,FALSE,TRUE
6,EMP-006-3675,Abdullah Faisal Al-Qahtani,Saudi,engineering,mechanical_engineer,7367,FALSE,TRUE,Female,23-04-18,8.9,Finance,5,FALSE,TRUE
6,EMP-006-3707,Paul Price,Filipino,engineering,mechanical_engineer,7900,FALSE,FALSE,Female,01-02-21,5.9,Finance,3,FALSE,TRUE
6,EMP-006-5727,Lindsey Roman,Filipino,engineering,mechanical_engineer,9149,FALSE,FALSE,Male,12-03-26,0.8,Sales,1,TRUE,TRUE
6,EMP-006-8514,Catherine Palmer,Egyptian,engineering,administrative_assistant,4444,FALSE,FALSE,Male,27-03-21,5.4,IT,2,FALSE,TRUE
6,EMP-006-7218,Elizabeth Jones,Syrian,engineering,administrative_assistant,3513,FALSE,FALSE,Male,18-03-23,3.2,Finance,2,FALSE,TRUE
6,EMP-006-4880,Sandra Garza,Jordanian,engineering,mechanical_engineer,10856,FALSE,FALSE,Male,15-06-20,6.8,Sales,4,FALSE,TRUE
6,EMP-006-8996,Turki Faisal Al-Otaibi,Saudi,engineering,mechanical_engineer,11467,FALSE,TRUE,Male,30-06-18,8.1,Operations,5,FALSE,TRUE
6,EMP-006-5097,David Zimmerman,Egyptian,engineering,administrative_assistant,5773,FALSE,FALSE,Female,15-03-25,1.5,Finance,1,FALSE,TRUE
6,EMP-006-3001,Juan Thomas,Filipino,engineering,technician,4887,FALSE,FALSE,Female,22-06-21,5.9,HR,3,FALSE,TRUE
6,EMP-006-7578,Mitchell Vargas,Indian,engineering,electrical_engineer,9661,FALSE,FALSE,Female,01-07-23,3.1,IT,2,FALSE,TRUE
6,EMP-006-6400,Steven Stone,Pakistani,engineering,technician,5312,FALSE,FALSE,Female,25-06-21,5.2,IT,3,FALSE,TRUE
6,EMP-006-5600,Sean Williamson,Syrian,engineering,electrical_engineer,11875,FALSE,FALSE,Male,11-06-21,5.3,IT,3,FALSE,TRUE
6,EMP-006-7784,Matthew Simon,Pakistani,engineering,administrative_assistant,5217,FALSE,FALSE,Female,18-02-19,7.9,Operations,4,FALSE,TRUE
6,EMP-006-8727,Michael Anderson,Syrian,engineering,technician,4264,FALSE,FALSE,Female,08-03-26,0.5,IT,1,TRUE,TRUE
6,EMP-006-8654,Michael Avery,Egyptian,engineering,technician,4465,FALSE,FALSE,Female,24-01-25,1.6,Engineering,1,FALSE,TRUE
6,EMP-006-2675,William Haynes,Bangladeshi,engineering,administrative_assistant,4468,FALSE,FALSE,Female,28-03-23,3.9,Operations,2,FALSE,TRUE
6,EMP-006-1329,James Zhang,Syrian,engineering,technician,4854,FALSE,FALSE,Male,26-05-21,5.6,HR,2,FALSE,TRUE
6,EMP-006-7471,Melanie Wilson,Egyptian,engineering,mechanical_engineer,8080,FALSE,FALSE,Male,20-02-19,7.1,HR,3,FALSE,TRUE
6,EMP-006-2754,Stephen Lee,Bangladeshi,engineering,administrative_assistant,5826,FALSE,FALSE,Male,17-06-19,7.6,IT,4,TRUE,TRUE
6,EMP-006-4627,Carlos Richardson,Filipino,engineering,technician,3226,FALSE,FALSE,Female,13-06-19,7.6,Finance,3,FALSE,TRUE
6,EMP-006-2789,Alexander Burke,Syrian,engineering,mechanical_engineer,10778,FALSE,FALSE,Male,24-01-25,1.7,Operations,1,FALSE,TRUE
6,EMP-006-4548,Nicole Roberts,Filipino,engineering,administrative_assistant,5642,FALSE,FALSE,Male,21-03-23,3,Sales,1,FALSE,TRUE
6,EMP-006-5168,Saud Abdullah Al-Saud,Saudi,engineering,civil_engineer,8239,FALSE,TRUE,Female,11-07-21,5,Operations,2,FALSE,TRUE
6,EMP-006-7780,Amanda Parker,Filipino,engineering,civil_engineer,8696,FALSE,FALSE,Female,02-04-19,7.8,IT,3,FALSE,TRUE
6,EMP-006-2053,David Rodgers,Bangladeshi,engineering,mechanical_engineer,10067,FALSE,FALSE,Male,01-04-23,3.6,IT,1,FALSE,TRUE
6,EMP-006-6544,Christy Hill,Bangladeshi,engineering,mechanical_engineer,9245,FALSE,FALSE,Female,09-06-20,6.2,Finance,4,FALSE,TRUE
6,EMP-006-4116,Joseph Campbell,Indian,engineering,administrative_assistant,3449,FALSE,FALSE,Male,29-03-18,8.4,Operations,4,FALSE,TRUE
6,EMP-006-6692,Kelsey Welch,Filipino,engineering,administrative_assistant,3574,FALSE,FALSE,Female,25-01-25,1.5,IT,1,FALSE,TRUE
6,EMP-006-2853,Donald Church,Filipino,engineering,electrical_engineer,8456,FALSE,FALSE,Female,24-06-19,7.5,Finance,4,FALSE,TRUE
6,EMP-006-4228,Jody Shelton,Jordanian,engineering,administrative_assistant,3211,FALSE,FALSE,Female,21-01-23,3.6,Engineering,1,FALSE,TRUE
6,EMP-006-3401,Julia Boyd,Syrian,engineering,technician,3188,FALSE,FALSE,Male,24-03-21,5.1,Operations,3,FALSE,TRUE
6,EMP-006-7860,Lisa Webb,Jordanian,engineering,civil_engineer,9896,FALSE,FALSE,Male,23-06-26,1,Finance,1,FALSE,TRUE
6,EMP-006-7883,Steven Dixon,Filipino,engineering,civil_engineer,7858,FALSE,FALSE,Male,19-06-22,5,Operations,2,FALSE,TRUE
6,EMP-006-6665,Sonya Cook,Filipino,engineering,electrical_engineer,7053,FALSE,FALSE,Male,15-01-20,6.7,Sales,4,FALSE,TRUE
6,EMP-006-8066,Carlos Jordan,Pakistani,engineering,electrical_engineer,7371,FALSE,FALSE,Male,27-01-24,2.9,HR,2,FALSE,TRUE
6,EMP-006-1751,Todd Gutierrez,Syrian,engineering,electrical_engineer,11362,FALSE,FALSE,Male,09-06-24,2.8,HR,1,FALSE,TRUE
6,EMP-006-8172,Turki Nasser Al-Shammari,Saudi,engineering,technician,3502,TRUE,TRUE,Female,24-01-26,0.8,HR,1,FALSE,TRUE
6,EMP-006-9802,Christina Gutierrez,Jordanian,engineering,mechanical_engineer,7714,FALSE,FALSE,Male,01-07-23,3.7,Operations,2,TRUE,TRUE
